instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
4666,2011/7/18,3,0,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,22,255
4667,2011/7/18,3,0,7,8,0,1,1,1,0.7,0.6515,0.7,0.194,18,329
4668,2011/7/18,3,0,7,9,0,1,1,1,0.74,0.697,0.67,0.2239,33,170
4669,2011/7/18,3,0,7,10,0,1,1,1,0.76,0.7121,0.62,0.194,52,78
4670,2011/7/18,3,0,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,42,99
4671,2011/7/18,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.194,39,126
4672,2011/7/18,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,27,125
4673,2011/7/18,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,32,106
4674,2011/7/18,3,0,7,15,0,1,1,1,0.84,0.803,0.53,0.3284,53,111
4675,2011/7/18,3,0,7,16,0,1,1,1,0.84,0.803,0.53,0.2836,45,220
4676,2011/7/18,3,0,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,72,473
4677,2011/7/18,3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,80,478
4678,2011/7/18,3,0,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,63,335
4679,2011/7/18,3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,91,232
4680,2011/7/18,3,0,7,21,0,1,1,1,0.74,0.697,0.66,0.194,48,154
4681,2011/7/18,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,36,104
4682,2011/7/18,3,0,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,32,59
4683,2011/7/19,3,0,7,0,0,2,1,1,0.74,0.697,0.66,0.1045,25,26
4684,2011/7/19,3,0,7,1,0,2,1,2,0.74,0.697,0.66,0.1343,7,6
4685,2011/7/19,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4
4686,2011/7/19,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,2,1
4687,2011/7/19,3,0,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,1,4
4688,2011/7/19,3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,0,19
4689,2011/7/19,3,0,7,6,0,2,1,2,0.72,0.697,0.74,0.1045,8,126
4690,2011/7/19,3,0,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,28,287
4691,2011/7/19,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,31,381
4692,2011/7/19,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,22,177
4693,2011/7/19,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,29,112
4694,2011/7/19,3,0,7,11,0,2,1,1,0.82,0.803,0.59,0,29,98
4695,2011/7/19,3,0,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,26,127
4696,2011/7/19,3,0,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,33,139
4697,2011/7/19,3,0,7,14,0,2,1,1,0.86,0.8182,0.5,0.194,41,111
4698,2011/7/19,3,0,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,48,110
4699,2011/7/19,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,61,216
4700,2011/7/19,3,0,7,17,0,2,1,1,0.8,0.803,0.66,0,68,445
4701,2011/7/19,3,0,7,18,0,2,1,1,0.8,0.803,0.66,0.1343,80,450
4702,2011/7/19,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,54,334
4703,2011/7/19,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,48,229
4704,2011/7/19,3,0,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,47,194
4705,2011/7/19,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0,36,120
4706,2011/7/19,3,0,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,19,73
4707,2011/7/20,3,0,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,11,29
4708,2011/7/20,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0,4,7
4709,2011/7/20,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0,2,7
4710,2011/7/20,3,0,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,2,4
4711,2011/7/20,3,0,7,4,0,3,1,1,0.68,0.6364,0.83,0,0,4
4712,2011/7/20,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,4,19
4713,2011/7/20,3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,5,111
4714,2011/7/20,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,27,276
4715,2011/7/20,3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0,34,404
4716,2011/7/20,3,0,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,28,181
4717,2011/7/20,3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0,34,76
4718,2011/7/20,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,26,116
4719,2011/7/20,3,0,7,12,0,3,1,1,0.82,0.803,0.59,0,28,121
4720,2011/7/20,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,23,97
4721,2011/7/20,3,0,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,44,83
4722,2011/7/20,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,36,102
4723,2011/7/20,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0,30,204
4724,2011/7/20,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,50,405
4725,2011/7/20,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,68,429
4726,2011/7/20,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,59,323
4727,2011/7/20,3,0,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,45,264
4728,2011/7/20,3,0,7,21,0,3,1,1,0.8,0.803,0.66,0.1642,33,209
4729,2011/7/20,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,25,144
4730,2011/7/20,3,0,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,26,73
4731,2011/7/21,3,0,7,0,0,4,1,2,0.76,0.7424,0.75,0.194,13,29
4732,2011/7/21,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,5,16
4733,2011/7/21,3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,2,4
4734,2011/7/21,3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,1,5
4735,2011/7/21,3,0,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,0,4
4736,2011/7/21,3,0,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,2,16
4737,2011/7/21,3,0,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,6,111
4738,2011/7/21,3,0,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,23,251
4739,2011/7/21,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,23,358
4740,2011/7/21,3,0,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,34,166
4741,2011/7/21,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,31,47
4742,2011/7/21,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79
4743,2011/7/21,3,0,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,29,106
4744,2011/7/21,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,21,81
4745,2011/7/21,3,0,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,50,97
4746,2011/7/21,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,40,93
4747,2011/7/21,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,43,167
4748,2011/7/21,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,40,374
4749,2011/7/21,3,0,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,39,343
4750,2011/7/21,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,51,233
4751,2011/7/21,3,0,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,38,199
4752,2011/7/21,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,38,187
4753,2011/7/21,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113
4754,2011/7/21,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,40,73
4755,2011/7/22,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,9,51
4756,2011/7/22,3,0,7,1,0,5,1,1,0.8,0.7879,0.63,0,7,17
4757,2011/7/22,3,0,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,0,14
4758,2011/7/22,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6
4759,2011/7/22,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,8,5
4760,2011/7/22,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,2,17
4761,2011/7/22,3,0,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,13,83
4762,2011/7/22,3,0,7,7,0,5,1,2,0.8,0.803,0.66,0.1045,20,232
4763,2011/7/22,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292
4764,2011/7/22,3,0,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,31,177
4765,2011/7/22,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,32,83
4766,2011/7/22,3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,23,86
4767,2011/7/22,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,20,95
4768,2011/7/22,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,25,98
4769,2011/7/22,3,0,7,14,0,5,1,1,0.96,1,0.48,0.2985,24,77
4770,2011/7/22,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,32,101
4771,2011/7/22,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,29,153
4772,2011/7/22,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,35,271
4773,2011/7/22,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,34,250
4774,2011/7/22,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,40,210
4775,2011/7/22,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0,46,166
4776,2011/7/22,3,0,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,38,152
4777,2011/7/22,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,44,105
4778,2011/7/22,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,19,84
4779,2011/7/23,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0,16,85
4780,2011/7/23,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,13,57
4781,2011/7/23,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0,13,48
4782,2011/7/23,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,6,16
4783,2011/7/23,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,5,4
4784,2011/7/23,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,1,6
4785,2011/7/23,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,6,19
4786,2011/7/23,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,38
4787,2011/7/23,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85
4788,2011/7/23,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102
4789,2011/7/23,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,61,137
4790,2011/7/23,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,62,154
4791,2011/7/23,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,71,164
4792,2011/7/23,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,78,167
4793,2011/7/23,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0,84,152
4794,2011/7/23,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0,78,137
4795,2011/7/23,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,70,151
4796,2011/7/23,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,70,127
4797,2011/7/23,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,62,134
4798,2011/7/23,3,0,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,80,137
4799,2011/7/23,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,47,98
4800,2011/7/23,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,39,115
4801,2011/7/23,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,37,88
4802,2011/7/23,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,27,77
4803,2011/7/24,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77
4804,2011/7/24,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63
4805,2011/7/24,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48
4806,2011/7/24,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,17,20
4807,2011/7/24,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5
4808,2011/7/24,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3
4809,2011/7/24,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,9,13
4810,2011/7/24,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29
4811,2011/7/24,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82
4812,2011/7/24,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112
4813,2011/7/24,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165
4814,2011/7/24,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,74,169
4815,2011/7/24,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161
4816,2011/7/24,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,90,162
4817,2011/7/24,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204
4818,2011/7/24,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170
4819,2011/7/24,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187
4820,2011/7/24,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,75,174
4821,2011/7/24,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176
4822,2011/7/24,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,70,170
4823,2011/7/24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143
4824,2011/7/24,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111
4825,2011/7/24,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0,23,75
4826,2011/7/24,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37
4827,2011/7/25,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0,17,17
4828,2011/7/25,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,4,8
4829,2011/7/25,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3
4830,2011/7/25,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0,2,2
4831,2011/7/25,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6
4832,2011/7/25,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22
4833,2011/7/25,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100
4834,2011/7/25,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0,20,257
4835,2011/7/25,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0,34,353
4836,2011/7/25,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0,11,124
4837,2011/7/25,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0,30,54
4838,2011/7/25,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83
4839,2011/7/25,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,17,50
4840,2011/7/25,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64
4841,2011/7/25,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,28,62
4842,2011/7/25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96
4843,2011/7/25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161
4844,2011/7/25,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0,48,437
4845,2011/7/25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473
4846,2011/7/25,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324
4847,2011/7/25,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,55,247
4848,2011/7/25,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0,41,153
4849,2011/7/25,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0,13,112
4850,2011/7/25,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64
4851,2011/7/26,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20
4852,2011/7/26,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6
4853,2011/7/26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6
4854,2011/7/26,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2
4855,2011/7/26,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6
4856,2011/7/26,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24
4857,2011/7/26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108
4858,2011/7/26,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288
4859,2011/7/26,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392
4860,2011/7/26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162
4861,2011/7/26,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96
4862,2011/7/26,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0,49,102
4863,2011/7/26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0,25,122
4864,2011/7/26,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139
4865,2011/7/26,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101
4866,2011/7/26,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114
4867,2011/7/26,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213
4868,2011/7/26,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465
4869,2011/7/26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478
4870,2011/7/26,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329
4871,2011/7/26,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243
4872,2011/7/26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222
4873,2011/7/26,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,27,131
4874,2011/7/26,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71
4875,2011/7/27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26
4876,2011/7/27,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9
4877,2011/7/27,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5
4878,2011/7/27,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4
4879,2011/7/27,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3
4880,2011/7/27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18
4881,2011/7/27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119
4882,2011/7/27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313
4883,2011/7/27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405
4884,2011/7/27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189
4885,2011/7/27,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0,32,82
4886,2011/7/27,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0,42,94
4887,2011/7/27,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,37,132
4888,2011/7/27,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151
4889,2011/7/27,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,20,107
4890,2011/7/27,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,37,103
4891,2011/7/27,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,40,228
4892,2011/7/27,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,81,491
4893,2011/7/27,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,78,463
4894,2011/7/27,3,0,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,87,288
4895,2011/7/27,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,55,239
4896,2011/7/27,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,49,196
4897,2011/7/27,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0,37,143
4898,2011/7/27,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,16,93
4899,2011/7/28,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,14,31
4900,2011/7/28,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0,3,26
4901,2011/7/28,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5
4902,2011/7/28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0,0,5
4903,2011/7/28,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,0,6
4904,2011/7/28,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,1,26
4905,2011/7/28,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,6,110
4906,2011/7/28,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,27,278
4907,2011/7/28,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,47,409
4908,2011/7/28,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,21,189
4909,2011/7/28,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,30,86
4910,2011/7/28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,41,113
4911,2011/7/28,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,35,151
4912,2011/7/28,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,26,126
4913,2011/7/28,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,27,111
4914,2011/7/28,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,22,124
4915,2011/7/28,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,42,214
4916,2011/7/28,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,45,423
4917,2011/7/28,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,55,428
4918,2011/7/28,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,37,285
4919,2011/7/28,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,41,229
4920,2011/7/28,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,31,165
4921,2011/7/28,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,25,149
4922,2011/7/28,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,28,95
4923,2011/7/29,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,12,45
4924,2011/7/29,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,12,22
4925,2011/7/29,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0,3,10
4926,2011/7/29,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0,2,9
4927,2011/7/29,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,2,4
4928,2011/7/29,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0,4,23
4929,2011/7/29,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0,7,83
4930,2011/7/29,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,26,228
4931,2011/7/29,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0,30,354
4932,2011/7/29,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,28,151
4933,2011/7/29,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,37,69
4934,2011/7/29,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,43,118
4935,2011/7/29,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,40,95
4936,2011/7/29,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0,42,114
4937,2011/7/29,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,34,114
4938,2011/7/29,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,40,129
4939,2011/7/29,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,35,198
4940,2011/7/29,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,47,374
4941,2011/7/29,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,49,313
4942,2011/7/29,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,22,219
4943,2011/7/29,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,53,153
4944,2011/7/29,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134
4945,2011/7/29,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,47,127
4946,2011/7/29,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,26,90
4947,2011/7/30,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73
4948,2011/7/30,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,15,75
4949,2011/7/30,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,11,31
4950,2011/7/30,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25
4951,2011/7/30,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,4,6
4952,2011/7/30,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,4,9
4953,2011/7/30,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,6,18
4954,2011/7/30,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,3,39
4955,2011/7/30,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,27,87
4956,2011/7/30,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125
4957,2011/7/30,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,79,182
4958,2011/7/30,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,111,206
4959,2011/7/30,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,111,230
